loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,lOCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
15.0,3.0,1.0,1.0,67.0,314.93,0.15,6.89,45.72,2169.51,0.1,120.53,11,0,2,0,8.0,18.0,36.0,31.0,5.0,False
19.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,False
5.0,1.0,1.0,1.0,17.0,60.94,0.29,3.5,17.41,213.31,0.02,11.85,3,0,0,0,6.0,6.0,10.0,7.0,1.0,False
78.0,7.0,5.0,6.0,252.0,1482.43,0.04,25.64,57.81,38010.92,0.49,2111.72,53,1,21,1,20.0,39.0,152.0,100.0,13.0,False
23.0,9.0,8.0,5.0,118.0,590.0,0.05,21.62,27.29,12754.41,0.2,708.58,15,4,2,0,15.0,17.0,69.0,49.0,17.0,False
18.0,5.0,1.0,3.0,38.0,169.46,0.14,7.08,23.92,1200.33,0.06,66.69,13,0,3,0,10.0,12.0,21.0,17.0,9.0,False
32.0,4.0,1.0,4.0,73.0,368.24,0.12,8.25,44.64,3037.99,0.12,168.78,24,1,3,2,11.0,22.0,40.0,33.0,7.0,False
42.0,6.0,1.0,5.0,277.0,1586.63,0.03,33.47,47.41,53102.66,0.53,2950.15,35,2,3,0,21.0,32.0,175.0,102.0,11.0,False
43.0,4.0,1.0,3.0,137.0,708.28,0.06,17.86,39.66,12647.85,0.24,702.66,30,0,11,0,15.0,21.0,87.0,50.0,7.0,True
24.0,9.0,6.0,2.0,95.0,470.65,0.03,35.7,13.18,16802.16,0.16,933.45,20,0,2,0,21.0,10.0,61.0,34.0,17.0,False
20.0,5.0,1.0,1.0,56.0,263.22,0.07,14.0,18.8,3685.14,0.09,204.73,11,2,5,0,14.0,12.0,32.0,24.0,9.0,False
23.0,3.0,1.0,1.0,32.0,125.02,0.08,12.0,10.42,1500.25,0.04,83.35,13,4,3,0,10.0,5.0,20.0,12.0,5.0,False
12.0,3.0,1.0,3.0,18.0,62.27,0.28,3.6,17.3,224.17,0.02,12.45,8,0,2,0,6.0,5.0,12.0,6.0,5.0,False
34.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,7.0,False
72.0,10.0,1.0,1.0,264.0,1031.42,0.01,84.0,12.28,86639.21,0.34,4813.29,62,0,8,0,9.0,6.0,152.0,112.0,19.0,False
18.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,False
11.0,3.0,3.0,1.0,26.0,108.42,0.1,10.0,10.84,1084.18,0.04,60.23,8,0,1,0,12.0,6.0,16.0,10.0,5.0,False
4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2,0,0,0,4.0,3.0,4.0,3.0,1.0,False
50.0,9.0,9.0,4.0,84.0,420.0,0.05,19.73,21.29,8286.92,0.14,460.38,39,0,9,0,19.0,13.0,57.0,27.0,15.0,False
41.0,5.0,3.0,3.0,110.0,593.15,0.09,10.98,54.01,6514.48,0.2,361.92,32,1,6,0,13.0,29.0,61.0,49.0,9.0,True
123.0,24.0,14.0,18.0,529.0,3124.75,0.02,64.55,48.41,201710.52,1.04,11206.14,99,15,5,0,22.0,38.0,306.0,223.0,47.0,False
4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,False
4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2,0,0,0,4.0,3.0,4.0,3.0,1.0,False
68.0,13.0,12.0,9.0,183.0,1057.99,0.04,28.26,37.44,29896.72,0.35,1660.93,52,6,5,0,24.0,31.0,110.0,73.0,25.0,False
100.0,15.0,6.0,6.0,305.0,1933.65,0.05,21.3,90.79,41183.72,0.64,2287.98,79,9,12,0,19.0,62.0,166.0,139.0,29.0,False
17.0,2.0,1.0,1.0,24.0,101.95,0.19,5.4,18.88,550.53,0.03,30.59,11,0,4,0,9.0,10.0,12.0,12.0,3.0,False
4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2,0,0,0,4.0,3.0,4.0,3.0,1.0,False
42.0,4.0,1.0,4.0,171.0,955.03,0.06,16.75,57.02,15996.73,0.32,888.71,32,0,8,0,16.0,32.0,104.0,67.0,7.0,False
4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2,0,0,0,3.0,2.0,3.0,2.0,1.0,False
49.0,7.0,5.0,2.0,114.0,598.26,0.05,20.5,29.18,12264.41,0.2,681.36,35,3,6,1,19.0,19.0,73.0,41.0,13.0,False
47.0,2.0,1.0,1.0,131.0,677.26,0.07,14.13,47.93,9569.98,0.23,531.67,33,3,7,0,13.0,23.0,81.0,50.0,3.0,False
13.0,4.0,1.0,3.0,42.0,178.41,0.14,7.2,24.78,1284.57,0.06,71.37,8,0,3,0,9.0,10.0,26.0,16.0,7.0,False
194.0,31.0,20.0,5.0,621.0,3780.31,0.02,57.19,66.1,216201.81,1.26,12011.21,148,25,16,0,21.0,47.0,365.0,256.0,61.0,False
46.0,5.0,4.0,3.0,106.0,548.01,0.07,15.0,36.53,8220.18,0.18,456.68,37,2,5,0,15.0,21.0,64.0,42.0,9.0,False
59.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,19.0,False
7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,False
8.0,1.0,1.0,1.0,14.0,50.19,0.25,4.0,12.55,200.76,0.02,11.15,4,0,1,0,8.0,4.0,10.0,4.0,1.0,False
11.0,3.0,1.0,3.0,15.0,49.83,0.4,2.5,19.93,124.57,0.02,6.92,9,0,0,0,5.0,5.0,10.0,5.0,5.0,False
42.0,3.0,1.0,3.0,188.0,1091.78,0.03,32.25,33.85,35218.8,0.36,1956.6,34,0,8,0,25.0,31.0,108.0,80.0,5.0,False
22.0,6.0,5.0,2.0,78.0,396.82,0.05,19.0,20.89,7539.62,0.13,418.87,17,0,3,0,19.0,15.0,48.0,30.0,11.0,False
12.0,2.0,1.0,2.0,19.0,70.31,0.24,4.08,17.22,287.09,0.02,15.95,7,1,2,0,7.0,6.0,12.0,7.0,3.0,False
29.0,3.0,1.0,3.0,111.0,590.73,0.08,12.28,48.11,7252.9,0.2,402.94,21,4,2,0,13.0,27.0,60.0,51.0,5.0,False
22.0,2.0,1.0,2.0,77.0,381.47,0.1,10.11,37.75,3854.89,0.13,214.16,13,2,5,0,12.0,19.0,45.0,32.0,3.0,False
20.0,1.0,1.0,1.0,60.0,263.54,0.13,7.88,33.47,2075.37,0.09,115.3,12,0,5,0,9.0,12.0,39.0,21.0,1.0,False
126.0,19.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,37.0,False
12.0,1.0,1.0,1.0,50.0,204.37,0.15,6.65,30.73,1359.08,0.07,75.5,10,0,0,0,7.0,10.0,31.0,19.0,1.0,False
33.0,5.0,3.0,3.0,97.0,493.48,0.03,29.29,16.85,14452.03,0.16,802.89,27,3,3,0,20.0,14.0,56.0,41.0,9.0,False
91.0,21.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,22.0,False
23.0,4.0,1.0,4.0,55.0,255.41,0.13,7.46,34.22,1906.47,0.09,105.91,20,0,1,0,11.0,14.0,36.0,19.0,7.0,False
41.0,6.0,3.0,2.0,105.0,538.57,0.05,19.83,27.16,10681.73,0.18,593.43,30,2,4,3,17.0,18.0,63.0,42.0,11.0,False
18.0,2.0,1.0,2.0,45.0,211.52,0.1,10.0,21.15,2115.2,0.07,117.51,12,1,3,0,13.0,13.0,25.0,20.0,3.0,False
28.0,6.0,1.0,6.0,95.0,487.28,0.07,14.63,33.32,7126.5,0.16,395.92,28,0,0,0,15.0,20.0,56.0,39.0,7.0,False
9.0,3.0,3.0,2.0,21.0,85.84,0.16,6.42,13.38,550.79,0.03,30.6,6,0,1,0,11.0,6.0,14.0,7.0,5.0,False
30.0,1.0,1.0,1.0,100.0,528.54,0.11,9.04,58.49,4775.74,0.18,265.32,16,0,5,7,11.0,28.0,54.0,46.0,1.0,False
17.0,3.0,1.0,3.0,44.0,201.74,0.1,9.8,20.59,1977.04,0.07,109.84,14,0,3,0,14.0,10.0,30.0,14.0,5.0,False
93.0,9.0,7.0,5.0,195.0,1044.72,0.03,30.95,33.75,32336.65,0.35,1796.48,44,16,27,1,20.0,21.0,130.0,65.0,17.0,False
58.0,7.0,4.0,7.0,162.0,914.3,0.07,14.0,65.31,12800.27,0.3,711.13,31,6,18,0,14.0,36.0,90.0,72.0,13.0,False
11.0,3.0,3.0,1.0,36.0,152.93,0.12,8.33,18.35,1274.38,0.05,70.8,8,0,1,0,10.0,9.0,21.0,15.0,5.0,False
11.0,2.0,1.0,2.0,18.0,59.79,0.17,6.0,9.97,358.77,0.02,19.93,7,0,0,0,6.0,4.0,10.0,8.0,3.0,False
8.0,3.0,3.0,2.0,20.0,80.0,0.17,5.83,13.71,466.67,0.03,25.93,6,0,0,0,10.0,6.0,13.0,7.0,5.0,False
11.0,1.0,1.0,1.0,18.0,62.27,0.34,2.92,21.35,181.62,0.02,10.09,6,1,2,0,5.0,6.0,11.0,7.0,1.0,False
60.0,14.0,1.0,1.0,175.0,931.34,0.09,11.61,80.2,10815.53,0.31,600.86,55,0,3,0,9.0,31.0,95.0,80.0,27.0,False
46.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13.0,True
6.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,0,0,0,3.0,1.0,3.0,1.0,1.0,False
11.0,1.0,1.0,1.0,48.0,196.2,0.15,6.65,29.5,1304.72,0.07,72.48,9,0,0,0,7.0,10.0,29.0,19.0,1.0,False
10.0,2.0,1.0,2.0,19.0,72.34,0.12,8.1,8.93,585.95,0.02,32.54,7,0,1,0,9.0,5.0,10.0,9.0,3.0,False
18.0,3.0,1.0,3.0,47.0,228.33,0.12,8.13,28.1,1855.14,0.08,103.06,12,1,3,0,13.0,16.0,29.0,21.0,5.0,False
6.0,1.0,1.0,1.0,22.0,83.76,0.5,2.0,41.88,167.52,0.03,9.31,6,0,0,0,4.0,10.0,12.0,10.0,1.0,False
6.0,1.0,1.0,1.0,43.0,179.31,0.26,3.85,46.62,689.64,0.06,38.31,4,0,0,0,5.0,13.0,23.0,20.0,1.0,False
41.0,9.0,1.0,5.0,277.0,1409.23,0.02,57.14,24.66,80527.27,0.47,4473.74,39,0,0,0,20.0,14.0,197.0,80.0,13.0,False
23.0,6.0,5.0,4.0,83.0,394.66,0.07,13.6,29.02,5367.32,0.13,298.18,12,7,2,0,12.0,15.0,49.0,34.0,11.0,False
30.0,10.0,7.0,3.0,100.0,504.44,0.05,21.25,23.74,10719.34,0.17,595.52,24,0,4,0,17.0,16.0,60.0,40.0,19.0,False
43.0,6.0,4.0,5.0,302.0,1776.56,0.04,25.24,70.38,44847.26,0.59,2491.51,36,0,5,0,18.0,41.0,187.0,115.0,11.0,False
89.0,20.0,14.0,12.0,239.0,1375.42,0.04,27.06,50.83,37217.2,0.46,2067.62,57,16,13,1,20.0,32.0,153.0,92.0,39.0,False
27.0,1.0,1.0,1.0,47.0,203.13,0.18,5.65,35.93,1148.47,0.07,63.8,14,8,3,0,7.0,13.0,26.0,21.0,1.0,False
14.0,2.0,1.0,2.0,14.0,48.43,0.29,3.5,13.84,169.51,0.02,9.42,7,3,2,0,7.0,4.0,10.0,4.0,3.0,False
10.0,4.0,4.0,4.0,42.0,187.3,0.13,8.0,23.41,1498.37,0.06,83.24,7,0,1,0,11.0,11.0,26.0,16.0,7.0,False
78.0,13.0,11.0,10.0,233.0,1408.34,0.04,26.57,53.0,37421.71,0.47,2078.98,50,13,5,8,24.0,42.0,140.0,93.0,25.0,False
48.0,9.0,4.0,7.0,161.0,878.97,0.05,21.09,41.67,18539.72,0.29,1029.98,35,0,11,0,17.0,27.0,94.0,67.0,17.0,False
18.0,1.0,1.0,1.0,18.0,72.0,0.3,3.3,21.82,237.6,0.02,13.2,14,0,2,0,6.0,10.0,7.0,11.0,1.0,False
8.0,1.0,1.0,1.0,17.0,60.94,0.29,3.5,17.41,213.31,0.02,11.85,4,0,2,0,6.0,6.0,10.0,7.0,1.0,False
12.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,False
93.0,34.0,28.0,7.0,335.0,1978.81,0.02,40.82,48.48,80766.63,0.66,4487.03,75,10,5,1,22.0,38.0,198.0,141.0,67.0,False
91.0,13.0,8.0,5.0,273.0,1481.37,0.02,58.08,25.51,86030.58,0.49,4779.48,59,14,10,6,23.0,20.0,172.0,101.0,25.0,False
126.0,17.0,1.0,13.0,529.0,3499.18,0.02,50.74,68.97,177532.0,1.17,9862.89,118,0,6,0,30.0,68.0,299.0,230.0,28.0,False
15.0,2.0,1.0,1.0,46.0,175.14,0.08,12.67,13.83,2218.42,0.06,123.25,9,0,3,0,8.0,6.0,27.0,19.0,3.0,False
26.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,False
23.0,4.0,4.0,2.0,67.0,328.76,0.05,18.75,17.53,6164.28,0.11,342.46,18,0,3,0,18.0,12.0,42.0,25.0,7.0,False
10.0,1.0,1.0,1.0,18.0,68.53,0.29,3.5,19.58,239.86,0.02,13.33,5,1,2,0,7.0,7.0,11.0,7.0,1.0,False
5.0,1.0,1.0,1.0,17.0,60.94,0.4,2.5,24.38,152.36,0.02,8.46,3,0,0,0,5.0,7.0,10.0,7.0,1.0,False
9.0,2.0,1.0,2.0,17.0,60.94,0.29,3.5,17.41,213.31,0.02,11.85,7,0,0,0,6.0,6.0,10.0,7.0,3.0,False
5.0,1.0,1.0,1.0,7.0,18.09,0.5,2.0,9.05,36.19,0.01,2.0,3,0,0,0,4.0,2.0,5.0,2.0,1.0,False
26.0,3.0,1.0,1.0,67.0,328.76,0.1,10.33,31.82,3397.2,0.11,188.73,15,4,5,0,12.0,18.0,36.0,31.0,5.0,False
15.0,3.0,1.0,2.0,39.0,173.92,0.13,7.8,22.3,1356.56,0.06,75.36,10,0,3,0,12.0,10.0,26.0,13.0,5.0,False
10.0,3.0,1.0,3.0,41.0,187.98,0.13,7.5,25.06,1409.88,0.06,78.33,6,0,2,0,12.0,12.0,26.0,15.0,5.0,False
110.0,19.0,8.0,6.0,307.0,1665.86,0.02,61.29,27.18,102093.62,0.56,5671.87,67,28,12,1,22.0,21.0,190.0,117.0,37.0,False
34.0,5.0,1.0,2.0,52.0,241.48,0.1,10.15,23.78,2451.96,0.08,136.22,20,6,4,0,12.0,13.0,30.0,22.0,9.0,False
22.0,3.0,1.0,2.0,68.0,315.78,0.04,22.31,14.15,7045.89,0.11,391.44,15,2,3,0,17.0,8.0,47.0,21.0,5.0,False
10.0,2.0,1.0,1.0,36.0,158.12,0.15,6.82,23.19,1078.11,0.05,59.9,6,0,1,0,10.0,11.0,21.0,15.0,3.0,False
5.0,1.0,1.0,1.0,10.0,31.7,0.33,3.0,10.57,95.1,0.01,5.28,3,0,0,0,6.0,3.0,7.0,3.0,1.0,False
51.0,3.0,1.0,1.0,174.0,827.35,0.04,24.06,34.38,19908.12,0.28,1106.01,33,6,6,0,11.0,16.0,104.0,70.0,5.0,False
11.0,2.0,1.0,2.0,36.0,155.59,0.15,6.72,23.15,1045.91,0.05,58.11,8,0,1,0,11.0,9.0,25.0,11.0,3.0,False
8.0,2.0,1.0,1.0,27.0,108.0,0.2,5.0,21.6,540.0,0.04,30.0,4,1,1,0,8.0,8.0,17.0,10.0,3.0,False
4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2,0,0,0,4.0,4.0,5.0,4.0,1.0,False
5.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,0,1,0,3.0,1.0,3.0,1.0,1.0,True
49.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,7.0,False
17.0,4.0,1.0,1.0,40.0,183.4,0.13,8.0,22.92,1467.19,0.06,81.51,9,4,2,0,12.0,12.0,24.0,16.0,7.0,False
21.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,False
11.0,1.0,1.0,1.0,14.0,48.43,0.29,3.5,13.84,169.51,0.02,9.42,6,1,2,0,7.0,4.0,10.0,4.0,1.0,False
20.0,1.0,1.0,1.0,58.0,250.67,0.15,6.67,37.6,1671.15,0.08,92.84,12,0,5,0,8.0,12.0,38.0,20.0,1.0,False
4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2,0,0,0,3.0,2.0,3.0,2.0,1.0,False
157.0,11.0,5.0,6.0,475.0,2881.39,0.03,38.99,73.9,112344.29,0.96,6241.35,125,10,20,0,19.0,48.0,278.0,197.0,21.0,False
16.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,False
35.0,10.0,1.0,1.0,55.0,282.11,0.13,7.5,37.61,2115.83,0.09,117.55,24,0,9,0,15.0,20.0,35.0,20.0,11.0,False
38.0,2.0,1.0,2.0,87.0,387.97,0.09,11.42,33.96,4431.82,0.13,246.21,22,4,9,0,9.0,13.0,54.0,33.0,3.0,False
112.0,39.0,39.0,31.0,526.0,2968.67,0.01,66.81,44.44,198326.2,0.99,11018.12,102,0,8,0,19.0,31.0,308.0,218.0,77.0,False
21.0,4.0,4.0,1.0,56.0,256.76,0.05,19.17,13.4,4921.19,0.09,273.4,20,0,1,0,15.0,9.0,33.0,23.0,7.0,False
14.0,1.0,1.0,1.0,34.0,149.34,0.13,7.73,19.33,1153.98,0.05,64.11,8,0,4,0,10.0,11.0,17.0,17.0,1.0,False
8.0,1.0,1.0,1.0,23.0,92.0,0.26,3.89,23.66,357.78,0.03,19.88,3,0,1,1,7.0,9.0,13.0,10.0,1.0,False
35.0,3.0,1.0,3.0,64.0,310.91,0.09,10.97,28.35,3410.3,0.1,189.46,26,0,7,0,13.0,16.0,37.0,27.0,5.0,False
29.0,3.0,1.0,3.0,59.0,250.63,0.09,11.25,22.28,2819.56,0.08,156.64,20,0,5,0,9.0,10.0,34.0,25.0,5.0,False
96.0,7.0,5.0,6.0,250.0,1438.72,0.03,35.64,40.37,51270.82,0.48,2848.38,72,8,6,8,21.0,33.0,138.0,112.0,12.0,False
12.0,2.0,1.0,2.0,22.0,83.76,0.17,6.0,13.96,502.57,0.03,27.92,8,0,2,0,8.0,6.0,13.0,9.0,3.0,False
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,0,0,0,3.0,1.0,3.0,1.0,1.0,False
24.0,15.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,29.0,False
5.0,1.0,1.0,1.0,7.0,16.25,0.67,1.5,10.84,24.38,0.01,1.35,3,0,0,0,3.0,2.0,5.0,2.0,1.0,False
89.0,9.0,1.0,4.0,187.0,1044.39,0.03,29.5,35.4,30809.45,0.35,1711.64,74,0,12,0,24.0,24.0,128.0,59.0,14.0,False
22.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,False
17.0,9.0,1.0,1.0,75.0,375.0,0.14,7.0,53.57,2625.0,0.13,145.83,14,0,1,0,14.0,18.0,57.0,18.0,10.0,False
33.0,3.0,1.0,1.0,99.0,470.73,0.05,18.85,24.98,8871.52,0.16,492.86,27,0,4,0,14.0,13.0,64.0,35.0,5.0,False
32.0,1.0,1.0,1.0,86.0,430.0,0.1,10.48,41.05,4504.76,0.14,250.26,29,0,2,1,11.0,21.0,46.0,40.0,1.0,False
4.0,1.0,1.0,1.0,7.0,19.65,0.4,2.5,7.86,49.13,0.01,2.73,2,0,0,0,5.0,2.0,5.0,2.0,1.0,False
65.0,1.0,1.0,1.0,188.0,1081.92,0.11,8.9,121.56,9629.08,0.36,534.95,42,8,13,0,9.0,45.0,99.0,89.0,1.0,False
11.0,5.0,3.0,3.0,25.0,92.51,0.17,5.83,15.86,539.65,0.03,29.98,9,0,0,0,7.0,6.0,15.0,10.0,9.0,False
28.0,2.0,1.0,2.0,81.0,412.08,0.09,11.76,35.04,4846.9,0.14,269.27,21,4,1,0,13.0,21.0,43.0,38.0,3.0,False
25.0,1.0,1.0,1.0,29.0,103.96,0.5,2.0,51.98,207.93,0.03,11.55,9,7,7,0,3.0,9.0,17.0,12.0,1.0,False
61.0,11.0,3.0,10.0,258.0,1408.53,0.03,30.83,45.68,43429.78,0.47,2412.77,49,0,9,0,20.0,24.0,184.0,74.0,21.0,False
82.0,12.0,1.0,8.0,245.0,1321.12,0.03,37.74,35.01,49858.98,0.44,2769.94,50,15,11,4,17.0,25.0,134.0,111.0,23.0,False
47.0,5.0,4.0,5.0,86.0,433.82,0.07,14.0,30.99,6073.45,0.14,337.41,29,7,7,2,14.0,19.0,48.0,38.0,9.0,False
22.0,2.0,1.0,2.0,51.0,216.64,0.14,7.0,30.95,1516.51,0.07,84.25,17,2,1,0,7.0,12.0,27.0,24.0,3.0,False
45.0,9.0,1.0,6.0,175.0,1025.15,0.04,23.83,43.01,24432.66,0.34,1357.37,39,1,3,0,22.0,36.0,97.0,78.0,17.0,False
66.0,6.0,1.0,5.0,179.0,1044.08,0.03,31.03,33.65,32400.39,0.35,1800.02,50,4,8,0,26.0,31.0,105.0,74.0,10.0,False
25.0,3.0,1.0,3.0,36.0,150.12,0.09,11.0,13.65,1651.29,0.05,91.74,16,3,4,0,11.0,7.0,22.0,14.0,5.0,False
112.0,8.0,1.0,7.0,602.0,3726.27,0.02,51.02,73.04,190109.0,1.24,10561.61,80,5,25,0,19.0,54.0,312.0,290.0,15.0,False
24.0,3.0,1.0,3.0,45.0,197.65,0.2,5.0,39.53,988.27,0.07,54.9,18,0,4,0,7.0,14.0,25.0,20.0,5.0,False
4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2,0,0,0,3.0,2.0,3.0,2.0,1.0,False
5.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2,1,0,0,4.0,3.0,4.0,3.0,1.0,False
47.0,6.0,4.0,5.0,165.0,945.11,0.05,22.12,42.72,20906.91,0.32,1161.49,39,0,6,0,20.0,33.0,92.0,73.0,11.0,False
57.0,14.0,14.0,5.0,162.0,850.16,0.03,36.67,23.19,31172.69,0.28,1731.82,46,0,9,0,20.0,18.0,96.0,66.0,27.0,False
12.0,2.0,1.0,2.0,39.0,181.11,0.14,7.07,25.61,1280.71,0.06,71.15,11,0,1,0,11.0,14.0,21.0,18.0,3.0,False
17.0,1.0,1.0,1.0,52.0,241.48,0.17,5.88,41.05,1420.47,0.08,78.92,11,0,4,0,8.0,17.0,27.0,25.0,1.0,False
6.0,1.0,1.0,1.0,8.0,20.68,0.67,1.5,13.79,31.02,0.01,1.72,3,0,1,0,3.0,3.0,5.0,3.0,1.0,False
14.0,3.0,1.0,1.0,21.0,75.28,0.31,3.21,23.42,241.98,0.03,13.44,10,0,2,0,5.0,7.0,12.0,9.0,5.0,False
9.0,3.0,1.0,1.0,15.0,53.77,0.17,6.0,8.96,322.65,0.02,17.92,5,1,0,1,8.0,4.0,9.0,6.0,5.0,False
6.0,1.0,1.0,1.0,32.0,135.93,0.29,3.46,39.27,470.54,0.05,26.14,4,0,0,0,6.0,13.0,17.0,15.0,1.0,False
4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2,0,0,0,4.0,4.0,5.0,4.0,1.0,False
6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,False
7.0,1.0,1.0,1.0,15.0,57.11,0.29,3.5,16.32,199.89,0.02,11.1,4,0,1,0,7.0,7.0,8.0,7.0,1.0,False
206.0,14.0,1.0,8.0,774.0,4494.89,0.01,69.07,65.08,310451.31,1.5,17247.29,163,18,23,0,19.0,37.0,505.0,269.0,27.0,False
23.0,5.0,1.0,1.0,119.0,538.3,0.06,16.0,33.64,8612.86,0.18,478.49,19,1,1,0,8.0,15.0,59.0,60.0,9.0,False
189.0,33.0,15.0,16.0,510.0,3388.37,0.03,37.17,91.17,125934.29,1.13,6996.35,174,3,10,0,26.0,75.0,289.0,223.0,65.0,False
13.0,2.0,1.0,1.0,21.0,69.76,0.11,9.33,7.47,651.1,0.02,36.17,8,0,3,0,7.0,3.0,13.0,8.0,3.0,False
41.0,8.0,3.0,3.0,169.0,963.37,0.04,24.06,40.04,23181.19,0.32,1287.84,38,0,3,0,20.0,32.0,92.0,77.0,15.0,False
14.0,3.0,1.0,2.0,48.0,217.13,0.07,15.0,14.48,3256.96,0.07,180.94,11,0,1,0,15.0,8.0,32.0,16.0,5.0,False
15.0,2.0,1.0,2.0,51.0,208.46,0.15,6.65,31.35,1386.26,0.07,77.01,13,0,0,0,7.0,10.0,32.0,19.0,3.0,False
13.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,False
9.0,1.0,1.0,1.0,13.0,41.21,0.42,2.4,17.17,98.9,0.01,5.49,3,2,2,0,4.0,5.0,7.0,6.0,1.0,False
8.0,1.0,1.0,1.0,19.0,65.73,0.27,3.75,17.53,246.48,0.02,13.69,4,0,1,0,5.0,6.0,10.0,9.0,1.0,False
12.0,2.0,1.0,2.0,20.0,74.01,0.24,4.08,18.12,302.2,0.02,16.79,8,1,1,0,7.0,6.0,13.0,7.0,3.0,False
5.0,2.0,1.0,1.0,9.0,28.53,0.4,2.5,11.41,71.32,0.01,3.96,3,0,0,0,5.0,4.0,5.0,4.0,3.0,False
8.0,1.0,1.0,1.0,15.0,53.77,0.24,4.2,12.8,225.85,0.02,12.55,4,0,2,0,7.0,5.0,9.0,6.0,1.0,False
30.0,2.0,1.0,2.0,46.0,208.08,0.11,9.17,22.7,1907.44,0.07,105.97,17,7,4,0,11.0,12.0,26.0,20.0,3.0,False
44.0,5.0,1.0,1.0,115.0,534.04,0.04,26.73,19.98,14273.53,0.18,792.97,27,5,6,0,14.0,11.0,73.0,42.0,9.0,False
4.0,1.0,1.0,1.0,10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,2,0,0,0,5.0,4.0,6.0,4.0,1.0,False
56.0,8.0,3.0,4.0,119.0,605.41,0.04,28.13,21.53,17027.1,0.2,945.95,44,0,10,0,18.0,16.0,69.0,50.0,15.0,False
27.0,2.0,1.0,1.0,54.0,253.82,0.08,12.5,20.31,3172.8,0.08,176.27,15,3,6,0,13.0,13.0,29.0,25.0,3.0,False
